Agency,SiteNumber,Date,Groundwater_in_FeetBelowLandSurface,StationName,Latitude,Longitude,CoordinateAccuracy,CoordinateDatum,CountyCode,LandSurface_or_GageAltitude
USGS,3.63551E+14,2/6/2022,18.13,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/7/2022,18.1,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/8/2022,18,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/9/2022,17.85,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/10/2022,17.82,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/11/2022,17.66,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/12/2022,17.88,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/13/2022,17.81,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/14/2022,17.73,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/15/2022,17.67,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/16/2022,17.56,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/17/2022,17.4,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/18/2022,17.55,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/19/2022,17.35,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/20/2022,17.07,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/21/2022,16.88,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/22/2022,16.75,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/23/2022,16.88,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/24/2022,16.58,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/25/2022,16.61,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/26/2022,16.48,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/27/2022,16.23,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,2/28/2022,16.13,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/1/2022,16.04,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/2/2022,16.03,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/3/2022,16.06,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/4/2022,16.06,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/5/2022,15.93,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/6/2022,15.87,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/7/2022,15.87,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/8/2022,15.81,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/9/2022,15.61,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/10/2022,15.58,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/11/2022,15.55,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/12/2022,15.65,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/13/2022,15.57,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/14/2022,15.53,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/15/2022,15.48,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/16/2022,15.37,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/17/2022,15.3,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/18/2022,15.2,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/19/2022,15.36,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/20/2022,15.46,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/21/2022,15.38,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/22/2022,15.17,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/23/2022,15.03,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/24/2022,15.11,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/25/2022,15.12,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/26/2022,15.11,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/27/2022,15.16,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/28/2022,15.14,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/29/2022,14.98,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/30/2022,14.73,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,3/31/2022,14.83,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/1/2022,14.95,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/2/2022,14.82,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/3/2022,14.77,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/4/2022,14.62,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/5/2022,14.43,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/6/2022,14.44,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/7/2022,14.51,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/8/2022,14.51,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/9/2022,14.53,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/10/2022,14.41,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/11/2022,14.4,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/12/2022,14.32,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/13/2022,14.02,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/14/2022,14.07,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/15/2022,13.84,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/16/2022,13.76,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/17/2022,13.71,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/18/2022,13.67,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/19/2022,13.67,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/20/2022,13.5,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/21/2022,13.53,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/22/2022,13.51,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/23/2022,13.32,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/24/2022,13.27,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/25/2022,13.35,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/26/2022,13.47,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/27/2022,13.36,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/28/2022,13.22,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/29/2022,13.14,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,4/30/2022,13.12,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/1/2022,13.28,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/2/2022,13.34,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/3/2022,13.17,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/4/2022,13.23,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/5/2022,13,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/6/2022,12.74,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/7/2022,12.77,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/8/2022,12.74,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/9/2022,12.72,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/10/2022,12.85,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/11/2022,12.91,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/12/2022,12.86,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/13/2022,12.8,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/14/2022,12.82,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/15/2022,12.83,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/16/2022,12.88,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/17/2022,12.92,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/18/2022,12.83,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/19/2022,12.73,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/20/2022,12.72,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/21/2022,12.91,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/22/2022,13.04,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/23/2022,12.87,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/24/2022,12.71,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/25/2022,12.6,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/26/2022,12.58,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/27/2022,12.69,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/28/2022,12.77,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/29/2022,12.8,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/30/2022,12.93,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,5/31/2022,13.16,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/1/2022,13.29,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/2/2022,13.39,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/3/2022,13.52,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/4/2022,13.61,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/5/2022,13.8,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/6/2022,14.03,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/7/2022,14.37,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/8/2022,14.74,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/9/2022,14.88,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/10/2022,14.54,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/11/2022,14.83,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/12/2022,14.5,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/13/2022,15.46,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/14/2022,16.27,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/15/2022,17.7,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/16/2022,18.99,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/17/2022,19.79,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/18/2022,19.64,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/19/2022,20.15,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/20/2022,21.74,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/21/2022,24.45,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/22/2022,25.49,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/23/2022,25.43,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/24/2022,25.35,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/25/2022,24.92,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/26/2022,24.35,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/27/2022,25.23,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/28/2022,26.06,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/29/2022,26.25,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,6/30/2022,27.12,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/1/2022,27.59,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/2/2022,27.04,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/3/2022,26.82,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/4/2022,27.12,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/5/2022,27.64,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/6/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/7/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/8/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/9/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/10/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/11/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/12/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/13/2022,32.54,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/14/2022,32,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/15/2022,31.7,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/16/2022,30.31,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/17/2022,28.69,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/18/2022,27.88,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/19/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/20/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/21/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/22/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/23/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/24/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/25/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/26/2022,,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/27/2022,29.44,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/28/2022,28.08,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/29/2022,27.39,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/30/2022,26.98,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,7/31/2022,26.61,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/1/2022,26.61,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/2/2022,26.83,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/3/2022,27.03,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/4/2022,26.58,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/5/2022,26.43,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/6/2022,26.38,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/7/2022,26.47,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/8/2022,26.69,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/9/2022,27.4,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/10/2022,27.95,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/11/2022,27.78,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/12/2022,27.17,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/13/2022,26.7,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/14/2022,26.46,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/15/2022,27.25,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/16/2022,27.08,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/17/2022,26.14,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/18/2022,26.01,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/19/2022,26.33,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.63551E+14,8/20/2022,26.73,Qulin,36.5984722,-90.2603889,1,NAD83,23,315
USGS,3.65141E+14,8/21/2021,113.68,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/22/2021,114.6,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/23/2021,114.27,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/24/2021,114.3,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/25/2021,114.73,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/26/2021,114.34,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/27/2021,114.56,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/28/2021,114.76,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/29/2021,114.14,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/30/2021,114.85,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,8/31/2021,114.43,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/1/2021,114.4,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/2/2021,115.11,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/3/2021,114.69,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/4/2021,114.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/5/2021,115.08,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/6/2021,114.72,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/7/2021,114.81,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/8/2021,115.04,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/9/2021,114.51,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/10/2021,115.4,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/11/2021,115.33,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/12/2021,115.12,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/13/2021,115.11,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/14/2021,115.33,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/15/2021,114.91,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/16/2021,115.24,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/17/2021,115.45,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/18/2021,115.44,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/19/2021,115.17,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/20/2021,115.41,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/21/2021,114.92,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/22/2021,116.26,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/23/2021,115.2,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/24/2021,115.62,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/25/2021,115.67,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/26/2021,115.17,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/27/2021,115.9,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/28/2021,115.48,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/29/2021,115.49,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,9/30/2021,116.05,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/1/2021,115.16,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/2/2021,115.82,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/3/2021,115.24,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/4/2021,115.21,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/5/2021,115.67,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/6/2021,114.82,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/7/2021,115.6,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/8/2021,115.48,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/9/2021,114.86,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/10/2021,115.39,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/11/2021,115.27,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/12/2021,115.23,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/13/2021,115.82,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/14/2021,115.84,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/15/2021,115.06,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/16/2021,115.96,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/17/2021,115.63,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/18/2021,115.15,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/19/2021,115.81,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/20/2021,115.51,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/21/2021,115.39,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/22/2021,115.89,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/23/2021,115.22,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/24/2021,115.68,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/25/2021,115.7,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
USGS,3.65141E+14,10/26/2021,116.24,Poplar Bluff,36.86141389,-90.5111611,5,NAD83,23,600
